artifact_id,image,rank,source_type,accession_number,score,oxford_type,oxford_image,pitts_description,oxford_description,reasons
fig_196,fig_196.jpg,4,head,1966.13.1,23,head,1966.13.1_1.png,"Pointed rod of bronze, ornamented with two heads. Head-dress of upper head ornamented with bands of straight line diaper pattern. Crocodile head holding lower part of the rod in mouth.",Bronze head,same primary type: head | shared material: bronze
fig_196,fig_196.jpg,5,head,1975.7.2,23,head,1975.7.2_1.png,"Pointed rod of bronze, ornamented with two heads. Head-dress of upper head ornamented with bands of straight line diaper pattern. Crocodile head holding lower part of the rod in mouth.",Bronze cylindrical vessel with decoration depicting animal and human heads,same primary type: head | shared material: bronze
fig_198,fig_198.jpg,1,sword,1899.78.4.1,27,sword,,"Broad knife-shaped sword of iron ; the wooden handle bound On one side the blade is engraved with brass and iron bands alternating. with a human figure and an execution sword traced in lines of dots and incised lines, as is frequently the case in Australian rejDresentations of The other side of the blade has an ornamentation in figures on wood. leaves on a sinuous stem, and a square pattern of interlaced bands.",Wooden weaving sword,same primary type: sword | shared material: wood | shared feature: sword
fig_198,fig_198.jpg,2,sword,1899.78.4.2,27,sword,,"Broad knife-shaped sword of iron ; the wooden handle bound On one side the blade is engraved with brass and iron bands alternating. with a human figure and an execution sword traced in lines of dots and incised lines, as is frequently the case in Australian rejDresentations of The other side of the blade has an ornamentation in figures on wood. leaves on a sinuous stem, and a square pattern of interlaced bands.",Wooden weaving sword,same primary type: sword | shared material: wood | shared feature: sword
fig_198,fig_198.jpg,3,sword,1991.13.37,27,sword,1991.13.37.png,"Broad knife-shaped sword of iron ; the wooden handle bound On one side the blade is engraved with brass and iron bands alternating. with a human figure and an execution sword traced in lines of dots and incised lines, as is frequently the case in Australian rejDresentations of The other side of the blade has an ornamentation in figures on wood. leaves on a sinuous stem, and a square pattern of interlaced bands.",Wooden weaving sword,same primary type: sword | shared material: wood | shared feature: sword
fig_198,fig_198.jpg,4,sword,1923.2.1,24,sword,1923.2.1.png,"Broad knife-shaped sword of iron ; the wooden handle bound On one side the blade is engraved with brass and iron bands alternating. with a human figure and an execution sword traced in lines of dots and incised lines, as is frequently the case in Australian rejDresentations of The other side of the blade has an ornamentation in figures on wood. leaves on a sinuous stem, and a square pattern of interlaced bands.",Sword,same primary type: sword | shared feature: sword
fig_198,fig_198.jpg,5,sword,1991.13.3,24,sword,1991.13.3.png,"Broad knife-shaped sword of iron ; the wooden handle bound On one side the blade is engraved with brass and iron bands alternating. with a human figure and an execution sword traced in lines of dots and incised lines, as is frequently the case in Australian rejDresentations of The other side of the blade has an ornamentation in figures on wood. leaves on a sinuous stem, and a square pattern of interlaced bands.",Silver-plated ceremonial sword (eben) stamped as made by the British firm of Mappin & Webb. Probably the sword made for the Oba by the trader Cyril Punch in circa 1892,same primary type: sword | shared feature: sword
fig_200,fig_200.jpg,1,bracelet,1900.74.3,20,bracelet,1900.74.3.png,"Brass bracelet, having amongst other ornaments a band of straight fine diaper pattern.",Bronze bracelet,same primary type: bracelet
fig_200,fig_200.jpg,2,bracelet,1909.67.22,20,bracelet,1909.67.22.png,"Brass bracelet, having amongst other ornaments a band of straight fine diaper pattern.",Bronze bracelet,same primary type: bracelet
fig_200,fig_200.jpg,3,bracelet,1909.67.25,20,bracelet,1909.67.25.png,"Brass bracelet, having amongst other ornaments a band of straight fine diaper pattern.",Pair of bronze anklets,same primary type: bracelet
fig_200,fig_200.jpg,4,bracelet,1909.67.26,20,bracelet,1909.67.25.png,"Brass bracelet, having amongst other ornaments a band of straight fine diaper pattern.",Pair of bronze anklets,same primary type: bracelet
fig_201,fig_201.jpg,1,armlet,1900.39.12,23,armlet,,"Bronze link or buckle, or portion of one, with incised floral guilloche ornament, similar to that on the brass wand, Fig. 211, Plate XXIX, and the armlets, Fig. 140, Plate XXIII, and Fig. 238, Plate XXXII. WW^VWWWM^w^^W CO S4sMm/UL mm p m 58 Antique Works of Art from Benin.",Bronze armlet with open-work decoration,same primary type: armlet | shared material: bronze
fig_201,fig_201.jpg,2,armlet,1900.39.13,23,armlet,,"Bronze link or buckle, or portion of one, with incised floral guilloche ornament, similar to that on the brass wand, Fig. 211, Plate XXIX, and the armlets, Fig. 140, Plate XXIII, and Fig. 238, Plate XXXII. WW^VWWWM^w^^W CO S4sMm/UL mm p m 58 Antique Works of Art from Benin.",Bronze armlet with open-work decoration,same primary type: armlet | shared material: bronze
fig_201,fig_201.jpg,3,armlet,1900.39.14,23,armlet,,"Bronze link or buckle, or portion of one, with incised floral guilloche ornament, similar to that on the brass wand, Fig. 211, Plate XXIX, and the armlets, Fig. 140, Plate XXIII, and Fig. 238, Plate XXXII. WW^VWWWM^w^^W CO S4sMm/UL mm p m 58 Antique Works of Art from Benin.",Copper armlet with bronze decoration depicting two faces,same primary type: armlet | shared material: bronze
fig_201,fig_201.jpg,4,armlet,1900.39.15,23,armlet,,"Bronze link or buckle, or portion of one, with incised floral guilloche ornament, similar to that on the brass wand, Fig. 211, Plate XXIX, and the armlets, Fig. 140, Plate XXIII, and Fig. 238, Plate XXXII. WW^VWWWM^w^^W CO S4sMm/UL mm p m 58 Antique Works of Art from Benin.",Bronze penannular leg-ring or armlet,same primary type: armlet | shared material: bronze
fig_201,fig_201.jpg,5,armlet,1900.74.2,23,armlet,1900.74.2.png,"Bronze link or buckle, or portion of one, with incised floral guilloche ornament, similar to that on the brass wand, Fig. 211, Plate XXIX, and the armlets, Fig. 140, Plate XXIII, and Fig. 238, Plate XXXII. WW^VWWWM^w^^W CO S4sMm/UL mm p m 58 Antique Works of Art from Benin.",Brass armlet with openwork decoration,same primary type: armlet | shared material: brass
fig_202,fig_202.jpg,1,sword,1899.78.4.1,24,sword,,"Brass dancing sword or wand, said to be used by virgins in The handle is ornamented with two figures, which appear to The blade is engraved with guilloche pattern on be holding some objects. their dances. both sides.",Wooden weaving sword,same primary type: sword | shared feature: sword
fig_202,fig_202.jpg,2,sword,1899.78.4.2,24,sword,,"Brass dancing sword or wand, said to be used by virgins in The handle is ornamented with two figures, which appear to The blade is engraved with guilloche pattern on be holding some objects. their dances. both sides.",Wooden weaving sword,same primary type: sword | shared feature: sword
fig_202,fig_202.jpg,3,sword,1923.2.1,24,sword,1923.2.1.png,"Brass dancing sword or wand, said to be used by virgins in The handle is ornamented with two figures, which appear to The blade is engraved with guilloche pattern on be holding some objects. their dances. both sides.",Sword,same primary type: sword | shared feature: sword
fig_202,fig_202.jpg,4,sword,1991.13.3,24,sword,1991.13.3.png,"Brass dancing sword or wand, said to be used by virgins in The handle is ornamented with two figures, which appear to The blade is engraved with guilloche pattern on be holding some objects. their dances. both sides.",Silver-plated ceremonial sword (eben) stamped as made by the British firm of Mappin & Webb. Probably the sword made for the Oba by the trader Cyril Punch in circa 1892,same primary type: sword | shared feature: sword
fig_202,fig_202.jpg,5,sword,1991.13.17.1,24,sword,1991.13.17.1.png,"Brass dancing sword or wand, said to be used by virgins in The handle is ornamented with two figures, which appear to The blade is engraved with guilloche pattern on be holding some objects. their dances. both sides.",Ceremonial sword (ada),same primary type: sword | shared feature: sword
fig_204,fig_204.jpg,1,sword,1899.78.4.1,24,sword,,"Three brass dancing swords or wands, said to be used by virgins Each handle is ornamented by four rudely cast figures in their dances. back to back, carrying objects in their hands, two of which can be identified as birds, and two or three have leaf-shaped swords with ring on pommel. The blades are ornamented One has bands of straight line diaper pattern. with guilloche patterns and floral ornaments incised.",Wooden weaving sword,same primary type: sword | shared feature: sword
fig_204,fig_204.jpg,2,sword,1899.78.4.2,24,sword,,"Three brass dancing swords or wands, said to be used by virgins Each handle is ornamented by four rudely cast figures in their dances. back to back, carrying objects in their hands, two of which can be identified as birds, and two or three have leaf-shaped swords with ring on pommel. The blades are ornamented One has bands of straight line diaper pattern. with guilloche patterns and floral ornaments incised.",Wooden weaving sword,same primary type: sword | shared feature: sword
fig_204,fig_204.jpg,3,sword,1923.2.1,24,sword,1923.2.1.png,"Three brass dancing swords or wands, said to be used by virgins Each handle is ornamented by four rudely cast figures in their dances. back to back, carrying objects in their hands, two of which can be identified as birds, and two or three have leaf-shaped swords with ring on pommel. The blades are ornamented One has bands of straight line diaper pattern. with guilloche patterns and floral ornaments incised.",Sword,same primary type: sword | shared feature: sword
fig_204,fig_204.jpg,4,sword,1991.13.3,24,sword,1991.13.3.png,"Three brass dancing swords or wands, said to be used by virgins Each handle is ornamented by four rudely cast figures in their dances. back to back, carrying objects in their hands, two of which can be identified as birds, and two or three have leaf-shaped swords with ring on pommel. The blades are ornamented One has bands of straight line diaper pattern. with guilloche patterns and floral ornaments incised.",Silver-plated ceremonial sword (eben) stamped as made by the British firm of Mappin & Webb. Probably the sword made for the Oba by the trader Cyril Punch in circa 1892,same primary type: sword | shared feature: sword
fig_204,fig_204.jpg,5,sword,1991.13.17.1,24,sword,1991.13.17.1.png,"Three brass dancing swords or wands, said to be used by virgins Each handle is ornamented by four rudely cast figures in their dances. back to back, carrying objects in their hands, two of which can be identified as birds, and two or three have leaf-shaped swords with ring on pommel. The blades are ornamented One has bands of straight line diaper pattern. with guilloche patterns and floral ornaments incised.",Ceremonial sword (ada),same primary type: sword | shared feature: sword
fig_210,fig_210.jpg,1,sword,1899.78.4.1,24,sword,,"Brass dancing sword or wand, said to be used by virgins in their The handle is ornamented with four figures, which are in pairs They appear to be holding swords and other objects. The back to back. blade is ornamented on one side with bands of strap-work, and on the other dances. with a sinuous line of branching leaves (floral guilloche). diaper pattern and lines of half-circles are on the square stem of the handle.",Wooden weaving sword,same primary type: sword | shared feature: sword
fig_210,fig_210.jpg,2,sword,1899.78.4.2,24,sword,,"Brass dancing sword or wand, said to be used by virgins in their The handle is ornamented with four figures, which are in pairs They appear to be holding swords and other objects. The back to back. blade is ornamented on one side with bands of strap-work, and on the other dances. with a sinuous line of branching leaves (floral guilloche). diaper pattern and lines of half-circles are on the square stem of the handle.",Wooden weaving sword,same primary type: sword | shared feature: sword
