artifact_id,cluster,rank,accession_number,score,pitts_description,oxford_description,section,image_file,reasons
fig_251,4,1,1899.86.13,12,"Top of a bronze mace, with slits resembling a crotal and a figure The figure with an object, probably a neolithic celt, in the right hand. appears to be bent forward.",Bronze foot broken from a figure,2.4,1899.86.13.png,matched material: bronze | matched object type: figure | Oxford image available | Oxford record marked confirmed_1897
fig_251,4,2,1975.7.1,12,"Top of a bronze mace, with slits resembling a crotal and a figure The figure with an object, probably a neolithic celt, in the right hand. appears to be bent forward.",Bronze figure of a man wearing a rope harness,2.7,1975.7.1.png,matched material: bronze | matched object type: figure | Oxford image available | Oxford record marked confirmed_1897
fig_251,4,3,1991.13.25,12,"Top of a bronze mace, with slits resembling a crotal and a figure The figure with an object, probably a neolithic celt, in the right hand. appears to be bent forward.",Bronze altarpiece with figures of the Queen Mother with six attendants,2.2,1991.13.25.png,matched material: bronze | matched object type: figure | Oxford image available | Oxford record marked confirmed_1897
fig_251,4,4,1909.1.2,11,"Top of a bronze mace, with slits resembling a crotal and a figure The figure with an object, probably a neolithic celt, in the right hand. appears to be bent forward.",Bronze staff with double human figures at either end,Donated to the Pitt Rivers Museum in December 1909 by Henry Nilus Thompson. See discussion in Section 2.8,1909.1.2.png,matched material: bronze | matched object type: figure | Oxford image available
fig_251,4,5,1980.19.1,11,"Top of a bronze mace, with slits resembling a crotal and a figure The figure with an object, probably a neolithic celt, in the right hand. appears to be bent forward.",Bronze figure of a hippo,Recorded on the museum database as “found unentered in 1980”. See discussion in Section 2.21,1980.19.1.png,matched material: bronze | matched object type: figure | Oxford image available
fig_253,6,1,1899.86.12,12,"Bronze round bell, similar to those attached to the dresses on the plaques, Fig. 254, Plate XXXIII, and Fig. 264, Plate XXXIV.",Bronze plaque with the image of a serpent,2.4,1899.86.12.png,matched material: bronze | matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_253,6,2,2012.103.12,11,"Bronze round bell, similar to those attached to the dresses on the plaques, Fig. 254, Plate XXXIII, and Fig. 264, Plate XXXIV.",Rectangular bronze plaque with fish motif,3.9,2012.103.12.png,matched material: bronze | matched object type: plaque | Oxford image available
fig_253,6,3,2012.103.13,11,"Bronze round bell, similar to those attached to the dresses on the plaques, Fig. 254, Plate XXXIII, and Fig. 264, Plate XXXIV.",Rectangular bronze plaque with three standing figures,3.9,2012.103.13_1.png,matched material: bronze | matched object type: plaque | Oxford image available
fig_253,6,4,1900.39.1,8,"Bronze round bell, similar to those attached to the dresses on the plaques, Fig. 254, Plate XXXIII, and Fig. 264, Plate XXXIV.",Brass relief plaque depicting a human figure,2.3,1900.39.1.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_253,6,5,1900.39.2,8,"Bronze round bell, similar to those attached to the dresses on the plaques, Fig. 254, Plate XXXIII, and Fig. 264, Plate XXXIV.",Brass relief plaque depicting a fish,2.3,1900.39.2_1.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_254,0,1,1900.39.7,12,"Bronze jalaque, representing a warrior, execution sword upheld in right hand ; broad leaf-shaped sword in left, with a twisted ring or pommel. Round bell Quadrangular bell on neck, ornamented with a sinuous snake. on side ; peculiar head-dress ; armlets ; object like a book under left arm ; teeth necklace.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_254,0,2,1900.39.8,12,"Bronze jalaque, representing a warrior, execution sword upheld in right hand ; broad leaf-shaped sword in left, with a twisted ring or pommel. Round bell Quadrangular bell on neck, ornamented with a sinuous snake. on side ; peculiar head-dress ; armlets ; object like a book under left arm ; teeth necklace.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_254,0,3,1900.39.9,12,"Bronze jalaque, representing a warrior, execution sword upheld in right hand ; broad leaf-shaped sword in left, with a twisted ring or pommel. Round bell Quadrangular bell on neck, ornamented with a sinuous snake. on side ; peculiar head-dress ; armlets ; object like a book under left arm ; teeth necklace.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_254,0,4,1966.13.1,12,"Bronze jalaque, representing a warrior, execution sword upheld in right hand ; broad leaf-shaped sword in left, with a twisted ring or pommel. Round bell Quadrangular bell on neck, ornamented with a sinuous snake. on side ; peculiar head-dress ; armlets ; object like a book under left arm ; teeth necklace.",Bronze head,2.7,1966.13.1_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_254,0,5,1975.7.2,12,"Bronze jalaque, representing a warrior, execution sword upheld in right hand ; broad leaf-shaped sword in left, with a twisted ring or pommel. Round bell Quadrangular bell on neck, ornamented with a sinuous snake. on side ; peculiar head-dress ; armlets ; object like a book under left arm ; teeth necklace.",Bronze cylindrical vessel with decoration depicting animal and human heads,2.7,1975.7.2_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_255,0,1,1900.39.7,12,"Bronze plaque, representing two figures, the right one having a broad leaf- shaped sword upheld in right hand, with a large ring extending from pommel ; teeth necklace, but no coral choker ; no bell on neck ; cylindro- Both figures hold the same spear, oval head-dress with feather on left side. point downwards. Left figure with shield on left arm, quadrangular bell, and leopard's skin dress. Head-dress of the same form as the othei\ ornamented with cowrie shells. human heads. Skirts of both figures ornamented with",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_255,0,2,1900.39.8,12,"Bronze plaque, representing two figures, the right one having a broad leaf- shaped sword upheld in right hand, with a large ring extending from pommel ; teeth necklace, but no coral choker ; no bell on neck ; cylindro- Both figures hold the same spear, oval head-dress with feather on left side. point downwards. Left figure with shield on left arm, quadrangular bell, and leopard's skin dress. Head-dress of the same form as the othei\ ornamented with cowrie shells. human heads. Skirts of both figures ornamented with",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_255,0,3,1900.39.9,12,"Bronze plaque, representing two figures, the right one having a broad leaf- shaped sword upheld in right hand, with a large ring extending from pommel ; teeth necklace, but no coral choker ; no bell on neck ; cylindro- Both figures hold the same spear, oval head-dress with feather on left side. point downwards. Left figure with shield on left arm, quadrangular bell, and leopard's skin dress. Head-dress of the same form as the othei\ ornamented with cowrie shells. human heads. Skirts of both figures ornamented with",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_255,0,4,1966.13.1,12,"Bronze plaque, representing two figures, the right one having a broad leaf- shaped sword upheld in right hand, with a large ring extending from pommel ; teeth necklace, but no coral choker ; no bell on neck ; cylindro- Both figures hold the same spear, oval head-dress with feather on left side. point downwards. Left figure with shield on left arm, quadrangular bell, and leopard's skin dress. Head-dress of the same form as the othei\ ornamented with cowrie shells. human heads. Skirts of both figures ornamented with",Bronze head,2.7,1966.13.1_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_255,0,5,1975.7.2,12,"Bronze plaque, representing two figures, the right one having a broad leaf- shaped sword upheld in right hand, with a large ring extending from pommel ; teeth necklace, but no coral choker ; no bell on neck ; cylindro- Both figures hold the same spear, oval head-dress with feather on left side. point downwards. Left figure with shield on left arm, quadrangular bell, and leopard's skin dress. Head-dress of the same form as the othei\ ornamented with cowrie shells. human heads. Skirts of both figures ornamented with",Bronze cylindrical vessel with decoration depicting animal and human heads,2.7,1975.7.2_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_256,9,1,1900.1.4,6,"Carved wooden Jekri jjaddle, neighbourhood of Benin. link shaft. Face on handle end. Pierced work blade.",Wooden sansa-type musical instrument,2.4,1900.1.4.png,matched material: wood | Oxford image available | Oxford record marked confirmed_1897
fig_256,9,2,1900.1.5,6,"Carved wooden Jekri jjaddle, neighbourhood of Benin. link shaft. Face on handle end. Pierced work blade.",Wooden sansa-type musical instrument,2.4,1900.1.5.png,matched material: wood | Oxford image available | Oxford record marked confirmed_1897
